CLS_ID,PID,NAME,RA,DEC,RA_d,DEC_d,EPOC,STATUS,Failed,,,,,available
A3716,SPLUS,SPLUS-s42s34,21:05:44,-54:25:34,316.4333333,-54.42611111,2000,4,-,ToBeDef,1,1,36,True 
A4038,SPLUS,SPLUS-s23s45,23:28:58,-29:34:33,352.2416667,-29.57583333,2000,1,-,galaxy ,,,,
A4038,SPLUS,SPLUS-s23s46,23:35:10,-29:34:33,353.7916667,-29.57583333,2000,1,-,ToBeDef,2,1,36,True 
A4038,SPLUS,SPLUS-s23s47,23:41:23,-29:34:33,355.3458333,-29.57583333,2000,1,-,"galaxies,galaxy ",,,,
A4038,SPLUS,SPLUS-s23s48,23:47:35,-29:34:33,356.8958333,-29.57583333,2000,1,-,galaxies,5,1,36,True 
A4038,SPLUS,SPLUS-s23s49,23:53:48,-29:34:33,358.45,-29.57583333,2000,1,-,galaxy ,,,,
A4038,SPLUS,SPLUS-s24s72,23:28:34,-30:54:08,352.1416667,-30.90222222,2000,1,-,galaxies,5,1,36,True 
A4038,SPLUS,SPLUS-s24s73,23:34:51,-30:54:08,353.7125,-30.90222222,2000,2,-,seeing,2,1,33,True 
AM2002,SPLUS,SPLUS-s24s25,2:30:55,-30:54:08,37.72916667,-30.90222222,2000,1,-,ToBeDef,4,1,36,True 
AM2002,SPLUS,SPLUS-s24s26,2:37:12,-30:54:08,39.3,-30.90222222,2000,1,-,ToBeDef,3,1,36,True 
AM2002,SPLUS,SPLUS-s24s27,2:43:30,-30:54:08,40875,-30.90222222,2000,1,-,galaxies,7,1,36,True 
AM2002,SPLUS,SPLUS-s25s26,2:39:18,-32:13:38,39825,-32.22722222,2000,1,-,galaxies,5,1,36,True 
AM2002,SPLUS,SPLUS-s25s27,2:45:40,-32:13:38,41.41666667,-32.22722222,2000,1,-,galaxies,5,1,36,True 
AM2002,SPLUS,SPLUS-s26s25,2:34:59,-33:33:01,38.74583333,-33.55027778,2000,1,-,"galaxies,galaxy ",,,,
AM2002,SPLUS,SPLUS-s26s26,2:41:26,-33:33:01,40.35833333,-33.55027778,2000,1,-,satelite globular,,,,
AM2002,SPLUS,SPLUS-s26s27,2:47:54,-33:33:01,41975,-33.55027778,2000,1,-,galaxies,3,1,36,True 
AM2002,SPLUS,SPLUS-s27s24,2:31:14,-34:52:18,37.80833333,-34.87166667,2000,1,-,"galaxies,galaxy ",,,,
AM2002,SPLUS,SPLUS-s27s25,2:37:48,-34:52:18,39.45,-34.87166667,2000,1,-,Fornax Spheroidal,4,1,36,True
AM2002,SPLUS,SPLUS-s27s26,2:44:23,-34:52:18,41.09583333,-34.87166667,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s24s32,3:14:56,-30:54:08,48.73333333,-30.90222222,2000,1,-,galaxies,4,1,35,True 
Fornax,SPLUS,SPLUS-s24s33,3:21:13,-30:54:08,50.30416667,-30.90222222,2000,1,-,seeing,1,1,36,True 
Fornax,SPLUS,SPLUS-s24s34,3:27:31,-30:54:08,51.87916667,-30.90222222,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s24s35,3:33:48,-30:54:08,53.45,-30.90222222,2000,1,-,galaxies,4,1,36,True 
Fornax,SPLUS,SPLUS-s24s36,3:40:05,-30:54:08,55.02083333,-30.90222222,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s24s37,3:46:23,-30:54:08,56.59583333,-30.90222222,2000,1,-,ToBeDef,1,1,66,True 
Fornax,SPLUS,SPLUS-s24s38,3:52:40,-30:54:08,58.16666667,-30.90222222,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s24s42,4:17:49,-30:54:08,64.45416667,-30.90222222,2000,1,-,ToBeDef,2,1,50,True 
Fornax,SPLUS,SPLUS-s24s43,4:24:06,-30:54:08,66025,-30.90222222,2000,2,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s25s31,3:11:09,-32:13:38,47.7875,-32.22722222,2000,1,-,galaxies,3,1,36,True 
Fornax,SPLUS,SPLUS-s25s32,3:17:31,-32:13:38,49.37916667,-32.22722222,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s25s33,3:23:54,-32:13:38,50975,-32.22722222,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s25s34,3:30:16,-32:13:38,52.56666667,-32.22722222,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s25s35,3:36:38,-32:13:38,54.15833333,-32.22722222,2000,1,-,galaxies,4,1,36,True 
Fornax,SPLUS,SPLUS-s25s36,3:43:01,-32:13:38,55.75416667,-32.22722222,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s25s37,3:49:23,-32:13:38,57.34583333,-32.22722222,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s25s38,3:55:45,-32:13:38,58.9375,-32.22722222,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s26s31,3:13:43,-33:33:01,48.42916667,-33.55027778,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s26s32,3:20:11,-33:33:01,50.04583333,-33.55027778,2000,1,ToReCoadd,ToBeDef,3,-4,70,True 
Fornax,SPLUS,SPLUS-s26s33,3:26:38,-33:33:01,51.65833333,-33.55027778,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s26s34,3:33:06,-33:33:01,53275,-33.55027778,2000,1,UN,UN,UN,-99,36,True 
Fornax,SPLUS,SPLUS-s26s35,3:39:33,-33:33:01,54.8875,-33.55027778,2000,1,-,fornax ,,,,
Fornax,SPLUS,SPLUS-s26s36,3:46:01,-33:33:01,56.50416667,-33.55027778,2000,1,-,"galaxies, clusters",4,1,35,True
Fornax,SPLUS,SPLUS-s26s37,3:52:28,-33:33:01,58.11666667,-33.55027778,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s26s38,3:58:55,-33:33:01,59.72916667,-33.55027778,2000,1,-,interacting ,,,,
Fornax,SPLUS,SPLUS-s26s39,4:05:23,-33:33:01,61.34583333,-33.55027778,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s26s40,4:11:50,-33:33:01,62.95833333,-33.55027778,2000,1,-,really galaxies,5,1,36,True
Fornax,SPLUS,SPLUS-s26s41,4:18:18,-33:33:01,64575,-33.55027778,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s26s42,4:24:45,-33:33:01,66.1875,-33.55027778,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s27s30,3:10:41,-34:52:18,47.67083333,-34.87166667,2000,1,-,ToBeDef,1,1,34,True 
Fornax,SPLUS,SPLUS-s27s31,3:17:16,-34:52:18,49.31666667,-34.87166667,2000,1,-,galaxies,4,1,36,True 
Fornax,SPLUS,SPLUS-s27s32,3:23:50,-34:52:18,50.95833333,-34.87166667,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s27s33,3:30:25,-34:52:18,52.60416667,-34.87166667,2000,1,-,beautiful ,,,,
Fornax,SPLUS,SPLUS-s27s34,3:36:59,-34:52:18,54.24583333,-34.87166667,2000,1,-,fornax ,,,,
Fornax,SPLUS,SPLUS-s27s35,3:43:34,-34:52:18,55.89166667,-34.87166667,2000,1,-,fornax ,,,,
Fornax,SPLUS,SPLUS-s27s36,3:50:08,-34:52:18,57.53333333,-34.87166667,2000,4,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s27s37,3:56:43,-34:52:18,59.17916667,-34.87166667,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s27s38,4:03:17,-34:52:18,60.82083333,-34.87166667,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s27s39,4:09:52,-34:52:18,62.46666667,-34.87166667,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s27s40,4:16:26,-34:52:18,64.10833333,-34.87166667,2000,1,-,galaxies,4,1,35,True 
Fornax,SPLUS,SPLUS-s27s41,4:23:01,-34:52:18,65.75416667,-34.87166667,2000,1,-,ToBeDef,3,1,35,True 
Fornax,SPLUS,SPLUS-s28s30,3:13:20,-36:11:28,48.33333333,-36.19111111,2000,1,-,ToBeDef,1,1,35,True 
Fornax,SPLUS,SPLUS-s28s31,3:20:00,-36:11:28,50.0,-36.19111111,2000,1,-,ToBeDef,4,1,36,True 
Fornax,SPLUS,SPLUS-s28s32,3:26:40,-36:11:28,51.66666667,-36.19111111,2000,1,-,beautiful ,,,,
Fornax,SPLUS,SPLUS-s28s33,3:33:20,-36:11:28,53.33333333,-36.19111111,2000,1,-,fornax ,,,,
Fornax,SPLUS,SPLUS-s28s34,3:40:00,-36:11:28,55.0,-36.19111111,2000,1,-,fornax ,,,,
Fornax,SPLUS,SPLUS-s28s35,3:46:40,-36:11:28,56.66666667,-36.19111111,2000,2,-,galaxies,6,1,36,True 
Fornax,SPLUS,SPLUS-s28s36,3:53:20,-36:11:28,58.33333333,-36.19111111,2000,1,-,ToBeDef,3,1,35,True 
Fornax,SPLUS,SPLUS-s28s37,4:00:00,-36:11:28,60.0,-36.19111111,2000,1,-,galaxies,4,1,36,True 
Fornax,SPLUS,SPLUS-s28s38,4:06:40,-36:11:28,61.66666667,-36.19111111,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s28s39,4:13:20,-36:11:28,63.33333333,-36.19111111,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s28s40,4:20:00,-36:11:28,65.0,-36.19111111,2000,2,-,ToBeDef,2,1,35,True 
Fornax,SPLUS,SPLUS-s28s41,4:26:40,-36:11:28,66.66666667,-36.19111111,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s29s28,3:03:24,-37:30:31,45.85,-37.50861111,2000,1,-,ToBeDef,4,1,36,True 
Fornax,SPLUS,SPLUS-s29s29,3:10:11,-37:30:31,47.54583333,-37.50861111,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s29s30,3:16:59,-37:30:31,49.24583333,-37.50861111,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s29s31,3:23:46,-37:30:31,50.94166667,-37.50861111,2000,1,-,NGC ,,,,
Fornax,SPLUS,SPLUS-s29s32,3:30:34,-37:30:31,52.64166667,-37.50861111,2000,1,-,galaxies,3,1,36,True 
Fornax,SPLUS,SPLUS-s29s33,3:37:22,-37:30:31,54.34166667,-37.50861111,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s29s34,3:44:09,-37:30:31,56.0375,-37.50861111,2000,1,-,interacting ,,,,
Fornax,SPLUS,SPLUS-s29s35,3:50:57,-37:30:31,57.7375,-37.50861111,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s29s36,3:57:44,-37:30:31,59.43333333,-37.50861111,2000,1,-,galaxies,4,1,35,True 
Fornax,SPLUS,SPLUS-s29s37,4:04:32,-37:30:31,61.13333333,-37.50861111,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s29s38,4:11:19,-37:30:31,62.82916667,-37.50861111,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s29s39,4:18:07,-37:30:31,64.52916667,-37.50861111,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s29s40,4:24:54,-37:30:31,66225,-37.50861111,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s30s28,3:06:02,-38:49:26,46.50833333,-38.82388889,2000,1,-,ToBeDef,3,1,35,True 
Fornax,SPLUS,SPLUS-s30s29,3:12:55,-38:49:26,48.22916667,-38.82388889,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s30s30,3:19:49,-38:49:26,49.95416667,-38.82388889,2000,1,-,"galaxies, clusters",4,1,36,True
Fornax,SPLUS,SPLUS-s30s31,3:26:42,-38:49:26,51675,-38.82388889,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s30s32,3:33:35,-38:49:26,53.39583333,-38.82388889,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s30s33,3:40:29,-38:49:26,55.12083333,-38.82388889,2000,4,ForReCoadd,ToBeDef,1,-4,32,True 
Fornax,SPLUS,SPLUS-s30s34,3:47:22,-38:49:26,56.84166667,-38.82388889,2000,4,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s30s35,3:54:16,-38:49:26,58.56666667,-38.82388889,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s30s36,4:01:09,-38:49:26,60.2875,-38.82388889,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s30s37,4:08:02,-38:49:26,62.00833333,-38.82388889,2000,1,-,weird object,,,,
Fornax,SPLUS,SPLUS-s30s38,4:14:56,-38:49:26,63.73333333,-38.82388889,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s30s39,4:21:49,-38:49:26,65.45416667,-38.82388889,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s31s28,3:09:40,-40:08:16,47.41666667,-40.13777778,2000,4,-,ToBeDef,2,1,35,True 
Fornax,SPLUS,SPLUS-s31s29,3:16:41,-40:08:16,49.17083333,-40.13777778,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s31s30,3:23:42,-40:08:16,50925,-40.13777778,2000,4,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s31s31,3:30:44,-40:08:16,52.68333333,-40.13777778,2000,1,-,ToBeDef,1,1,35,True 
Fornax,SPLUS,SPLUS-s31s32,3:37:45,-40:08:16,54.4375,-40.13777778,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s31s33,3:44:47,-40:08:16,56.19583333,-40.13777778,2000,1,-,ToBeDef,2,1,35,True 
Fornax,SPLUS,SPLUS-s31s34,3:51:48,-40:08:16,57.95,-40.13777778,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s31s35,3:58:50,-40:08:16,59.70833333,-40.13777778,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s31s36,4:05:51,-40:08:16,61.4625,-40.13777778,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s31s37,4:12:53,-40:08:16,63.22083333,-40.13777778,2000,1,-,galaxies,4,1,36,True 
Fornax,SPLUS,SPLUS-s31s38,4:19:54,-40:08:16,64975,-40.13777778,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s31s39,4:26:56,-40:08:16,66.73333333,-40.13777778,2000,1,-,ToBeDef,1,1,38,True 
Fornax,SPLUS,SPLUS-s32s28,3:13:26,-41:26:57,48.35833333,-41.44916667,2000,1,-,ToBeDef,3,1,35,True 
Fornax,SPLUS,SPLUS-s32s29,3:20:36,-41:26:57,50.15,-41.44916667,2000,1,-,galaxies,5,1,35,True 
Fornax,SPLUS,SPLUS-s32s30,3:27:46,-41:26:57,51.94166667,-41.44916667,2000,1,-,ToBeDef,1,1,35,True 
Fornax,SPLUS,SPLUS-s32s31,3:34:56,-41:26:57,53.73333333,-41.44916667,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s32s32,3:42:05,-41:26:57,55.52083333,-41.44916667,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s32s33,3:49:15,-41:26:57,57.3125,-41.44916667,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s32s34,3:56:25,-41:26:57,59.10416667,-41.44916667,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s32s35,4:03:35,-41:26:57,60.89583333,-41.44916667,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s32s36,4:10:45,-41:26:57,62.6875,-41.44916667,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s32s37,4:17:55,-41:26:57,64.47916667,-41.44916667,2000,2,-,seeing,1,1,36,True 
Fornax,SPLUS,SPLUS-s32s38,4:25:04,-41:26:57,66.26666667,-41.44916667,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s33s29,3:24:40,-42:45:30,51.16666667,-42.75833333,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s33s30,3:31:59,-42:45:30,52.99583333,-42.75833333,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s33s31,3:39:17,-42:45:30,54.82083333,-42.75833333,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s33s32,3:46:36,-42:45:30,56.65,-42.75833333,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s33s33,3:53:55,-42:45:30,58.47916667,-42.75833333,2000,1,-,interacting ,,,,
Fornax,SPLUS,SPLUS-s33s34,4:01:13,-42:45:30,60.30416667,-42.75833333,2000,1,-,galaxies,6,1,36,True 
Fornax,SPLUS,SPLUS-s33s35,4:08:32,-42:45:30,62.13333333,-42.75833333,2000,1,-,ToBeDef,1,1,35,True 
Fornax,SPLUS,SPLUS-s33s36,4:15:50,-42:45:30,63.95833333,-42.75833333,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s33s37,4:23:09,-42:45:30,65.7875,-42.75833333,2000,1,-,ToBeDef,4,1,36,True 
Fornax,SPLUS,SPLUS-s34s28,3:21:27,-44:03:55,50.3625,-44.06527778,2000,1,-,ToBeDef,3,1,36,True 
Fornax,SPLUS,SPLUS-s34s29,3:28:55,-44:03:55,52.22916667,-44.06527778,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s34s30,3:36:22,-44:03:55,54.09166667,-44.06527778,2000,1,-,galaxies,4,1,36,True 
Fornax,SPLUS,SPLUS-s34s31,3:43:50,-44:03:55,55.95833333,-44.06527778,2000,1,-,galaxies,6,1,36,True 
Fornax,SPLUS,SPLUS-s34s32,3:51:18,-44:03:55,57825,-44.06527778,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s34s33,3:58:45,-44:03:55,59.6875,-44.06527778,2000,1,-,galaxies,4,1,35,True 
Fornax,SPLUS,SPLUS-s34s34,4:06:13,-44:03:55,61.55416667,-44.06527778,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s34s35,4:13:41,-44:03:55,63.42083333,-44.06527778,2000,1,-,ToBeDef,1,1,35,True 
Fornax,SPLUS,SPLUS-s34s36,4:21:08,-44:03:55,65.28333333,-44.06527778,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s35s28,3:25:43,-45:22:11,51.42916667,-45.36972222,2000,1,-,ToBeDef,2,1,35,True 
Fornax,SPLUS,SPLUS-s35s29,3:33:20,-45:22:11,53.33333333,-45.36972222,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s35s30,3:40:57,-45:22:11,55.2375,-45.36972222,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s35s31,3:48:34,-45:22:11,57.14166667,-45.36972222,2000,1,-,galaxy ,,,,
Fornax,SPLUS,SPLUS-s35s32,3:56:11,-45:22:11,59.04583333,-45.36972222,2000,1,-,galaxies,5,1,36,True 
Fornax,SPLUS,SPLUS-s35s33,4:03:49,-45:22:11,60.95416667,-45.36972222,2000,1,-,one the,,,,
Fornax,SPLUS,SPLUS-s35s34,4:11:26,-45:22:11,62.85833333,-45.36972222,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s35s35,4:19:03,-45:22:11,64.7625,-45.36972222,2000,1,-,ToBeDef,4,1,36,True 
Fornax,SPLUS,SPLUS-s35s36,4:26:40,-45:22:11,66.66666667,-45.36972222,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s36s28,3:31:18,-46:40:19,52825,-46.67194444,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s36s29,3:39:08,-46:40:19,54.78333333,-46.67194444,2000,1,-,galaxies,7,1,36,True 
Fornax,SPLUS,SPLUS-s36s30,3:46:57,-46:40:19,56.7375,-46.67194444,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s36s31,3:54:47,-46:40:19,58.69583333,-46.67194444,2000,1,-,galaxies,7,1,36,True 
Fornax,SPLUS,SPLUS-s36s32,4:02:37,-46:40:19,60.65416667,-46.67194444,2000,1,-,ToBeDef,2,1,36,True 
Fornax,SPLUS,SPLUS-s36s33,4:10:26,-46:40:19,62.60833333,-46.67194444,2000,1,-,interesting ,,,,
Fornax,SPLUS,SPLUS-s36s34,4:18:16,-46:40:19,64.56666667,-46.67194444,2000,1,-,ToBeDef,1,1,36,True 
Fornax,SPLUS,SPLUS-s36s35,4:26:05,-46:40:19,66.52083333,-46.67194444,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n15s02,10:05:43,-18:54:11,151.4291667,-18.90305556,2000,4,-,ToBeDef,4,1,36,True 
Hydra,SPLUS,SPLUS-n15s03,10:11:26,-18:54:11,152.8583333,-18.90305556,2000,1,-,ToBeDef,2,1,35,True 
Hydra,SPLUS,SPLUS-n15s04,10:17:09,-18:54:11,154.2875,-18.90305556,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n15s05,10:22:51,-18:54:11,155.7125,-18.90305556,2000,1,-,wanderful neb,5,1,36,True
Hydra,SPLUS,SPLUS-n15s06,10:28:34,-18:54:11,157.1416667,-18.90305556,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n15s07,10:34:17,-18:54:11,158.5708333,-18.90305556,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n15s08,10:40:00,-18:54:11,160.0,-18.90305556,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n15s09,10:45:43,-18:54:11,161.4291667,-18.90305556,2000,1,-,galaxy ,,,,
Hydra,SPLUS,SPLUS-n15s10,10:51:26,-18:54:11,162.8583333,-18.90305556,2000,2,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n15s11,10:57:09,-18:54:11,164.2875,-18.90305556,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n15s12,11:02:51,-18:54:11,165.7125,-18.90305556,2000,1,-,galaxies,3,1,36,True 
Hydra,SPLUS,SPLUS-n15s13,11:08:34,-18:54:11,167.1416667,-18.90305556,2000,1,-,galaxies,4,1,35,True 
Hydra,SPLUS,SPLUS-n16s01,10:04:48,-20:14:34,151.2,-20.24277778,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n16s02,10:10:34,-20:14:34,152.6416667,-20.24277778,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n16s03,10:16:19,-20:14:34,154.0791667,-20.24277778,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n16s04,10:22:05,-20:14:34,155.5208333,-20.24277778,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n16s05,10:27:50,-20:14:34,156.9583333,-20.24277778,2000,4,-,ToBeDef,2,1,35,True 
Hydra,SPLUS,SPLUS-n16s06,10:33:36,-20:14:34,158.4,-20.24277778,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n16s07,10:39:22,-20:14:34,159.8416667,-20.24277778,2000,1,-,,3,1,35,True 
Hydra,SPLUS,SPLUS-n16s08,10:45:07,-20:14:34,161.2791667,-20.24277778,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n16s09,10:50:53,-20:14:34,162.7208333,-20.24277778,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n16s10,10:56:38,-20:14:34,164.1583333,-20.24277778,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n16s11,11:02:24,-20:14:34,165.6,-20.24277778,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n16s12,11:08:10,-20:14:34,167.0416667,-20.24277778,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n17s01,10:03:52,-21:34:50,150.9666667,-21.58055556,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n17s02,10:09:41,-21:34:50,152.4208333,-21.58055556,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n17s03,10:15:29,-21:34:50,153.8708333,-21.58055556,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n17s04,10:21:17,-21:34:50,155.3208333,-21.58055556,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n17s05,10:27:06,-21:34:50,156775,-21.58055556,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n17s06,10:32:54,-21:34:50,158225,-21.58055556,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n17s07,10:38:43,-21:34:50,159.6791667,-21.58055556,2000,1,-,one the,,,,
Hydra,SPLUS,SPLUS-n17s08,10:44:31,-21:34:50,161.1291667,-21.58055556,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n17s09,10:50:19,-21:34:50,162.5791667,-21.58055556,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n17s10,10:56:08,-21:34:50,164.0333333,-21.58055556,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n17s11,11:01:56,-21:34:50,165.4833333,-21.58055556,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n17s12,11:07:45,-21:34:50,166.9375,-21.58055556,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n18s01,10:02:56,-22:55:02,150.7333333,-22.91722222,2000,1,-,ToBeDef,1,1,34,True 
Hydra,SPLUS,SPLUS-n18s02,10:08:47,-22:55:02,152.1958333,-22.91722222,2000,1,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n18s03,10:14:38,-22:55:02,153.6583333,-22.91722222,2000,1,-,ToBeDef,2,1,35,True 
Hydra,SPLUS,SPLUS-n18s04,10:20:29,-22:55:02,155.1208333,-22.91722222,2000,1,-,ToBeDef,3,1,35,True 
Hydra,SPLUS,SPLUS-n18s05,10:26:20,-22:55:02,156.5833333,-22.91722222,2000,1,-,nice ,,,,
Hydra,SPLUS,SPLUS-n18s06,10:32:12,-22:55:02,158.05,-22.91722222,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n18s07,10:38:03,-22:55:02,159.5125,-22.91722222,2000,1,-,ToBeDef,1,1,36,True 
Hydra,SPLUS,SPLUS-n18s08,10:43:54,-22:55:02,160975,-22.91722222,2000,1,-,ToBeDef,3,1,36,True 
Hydra,SPLUS,SPLUS-n18s09,10:49:45,-22:55:02,162.4375,-22.91722222,2000,1,-,ToBeDef,1,1,34,True 
Hydra,SPLUS,SPLUS-n18s10,10:55:37,-22:55:02,163.9041667,-22.91722222,2000,5,-,ToBeDef,2,1,36,True 
Hydra,SPLUS,SPLUS-n18s11,11:01:28,-22:55:02,165.3666667,-22.91722222,2000,1,-,wanderful ,,,,
