name,ra,dec,field,z
"WHLJ114903+013006",177.2596189161954,1.5058856130064453,"SPLUS-n02n21",0.2371
"WHLJ114903+013006",177.26459502867885,1.507136562847842,"SPLUS-n02n21",0.2371
"WHLJ114903+013006",177.2648277363823,1.5018637249512774,"SPLUS-n02n21",0.2371
"WHLJ114903+013006",177.26478793176875,1.4962936568528953,"SPLUS-n02n20",0.2371
"WHLJ114903+013006",177.2611773692216,1.498052962294799,"SPLUS-n02n20",0.2371
"WHLJ114903+013006",177.26908809606587,1.500176820480347,"SPLUS-n02n20",0.2371
"WHLJ114903+013006",177.25751496644514,1.5022817113594338,"SPLUS-n02n20",0.2371
"WHLJ114903+013006",177.25978045091873,1.5061528643118116,"SPLUS-n02n20",0.2371
"WHLJ114903+013006",177.26450632622993,1.507051172347976,"SPLUS-n02n20",0.2371
"GMBCGJ178.26+01.04",178.2581590642213,1.032959486416425,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.26182233779934,1.0360681885824166,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.2565992661711,1.0383895187971774,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.26479890445722,1.039384902955133,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.26789088719747,1.0388425862307835,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.2571499956226,1.0403367695101677,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.25552707093672,1.0420924993097107,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.25406978583482,1.0451836206273417,"SPLUS-n02n21",0.4001
"GMBCGJ178.26+01.04",178.26067461327534,1.040609979910621,"SPLUS-n02n21",0.4001
"HSCJ1156-0038",179.21724814043037,-0.639592773178778,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.21442850550855,-0.6339016454274411,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.21594490799853,-0.6333864913761493,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.22344748773025,-0.6419791340839586,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.22401625693348,-0.641271346877822,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.2241013694675,-0.6369618278704803,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.22648865026545,-0.6365915801914354,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.2207119509032,-0.6353603667188779,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.22854246422193,-0.633222362577386,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.2271185289208,-0.6322293430096407,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.2226921268774,-0.631310969199657,"SPLUS-n01s22",0.8123
"HSCJ1156-0038",179.22324512396276,-0.6304042791843651,"SPLUS-n01s22",0.8123
"XCLASS2305",180.04972648101798,-20.050037481974748,"SPLUS-n16s21",0.67
"XCLASS2305",180.0528106705621,-20.047594652560452,"SPLUS-n16s21",0.67
"XCLASS2305",180.04863690733683,-20.04753570176648,"SPLUS-n16s21",0.67
"XCLASS2305",180.0565491845284,-20.052641265857307,"SPLUS-n16s21",0.67
"XCLASS2305",180.05868568428176,-20.052433759504094,"SPLUS-n16s21",0.67
"XCLASS2305",180.05613598650385,-20.051516945374342,"SPLUS-n16s21",0.67
"XCLASS2305",180.05936759227944,-20.053723566146154,"SPLUS-n16s21",0.67
"XCLASS2305",180.0552156741253,-20.04728602031868,"SPLUS-n16s21",0.67
"XCLASS2305",180.05743853058195,-20.047835892238307,"SPLUS-n16s21",0.67
"XCLASS2305",180.05570135099285,-20.046897557748824,"SPLUS-n16s21",0.67
"XCLASS2305",180.05787756024614,-20.046069876423115,"SPLUS-n16s21",0.67
"XCLASS2305",180.05816997675552,-20.04724863914775,"SPLUS-n16s21",0.67
"XCLASS2305",180.05472303329535,-20.04563936941072,"SPLUS-n16s21",0.67
"XCLASS2305",180.06543093396235,-20.045562063134327,"SPLUS-n16s21",0.67
"XCLASS2305",180.05983409416206,-20.045358794968696,"SPLUS-n16s21",0.67
"XCLASS2305",180.06377035686904,-20.04446191630698,"SPLUS-n16s21",0.67
"XCLASS2305",180.06162019313675,-20.040976072856612,"SPLUS-n16s21",0.67
"XCLASS2305",180.05530997003083,-20.04071184791205,"SPLUS-n16s21",0.67
"XCLASS2305",180.05714377306182,-20.040630024334327,"SPLUS-n16s21",0.67
"MKW4",180.98840626585618,1.8882778057645984,"SPLUS-n02n23",0.02
"MKW4",180.98319385749033,1.8858598382160823,"SPLUS-n02n23",0.02
"MKW4",180.99526955927743,1.886595908040466,"SPLUS-n02n23",0.02
"WHLJ120358+012532",180.9850516461224,1.4281809970540178,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.989270510042,1.4176735069404933,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.9886410945793,1.4189430794331803,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.98804930346796,1.4193315368863928,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99175847857694,1.419457533403293,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.98818163867182,1.4228782860980054,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99757825096702,1.424017764899977,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.9937104177105,1.4243200867371275,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99481879780026,1.4243298542987175,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99663955047242,1.4248079342909992,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99912492728978,1.4256759446417138,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.9894746813481,1.4275704139530005,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.98961842942302,1.426874939862305,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99845735424054,1.428869695630386,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99161235373046,1.425739485297014,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99710221605258,1.431695997708429,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.9910170634187,1.4321956423349205,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99614426230255,1.4324091054356207,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.98844421068796,1.4317433950544565,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.9923878882321,1.4330171179286009,"SPLUS-n02n23",0.4137
"WHLJ120358+012532",180.99412324237497,1.4293335972600587,"SPLUS-n02n23",0.4137
"ZwCl1217.1-0301",184.91232930482641,-3.3009667386930373,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.916348943954,-3.302363949092665,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.91644749478823,-3.2982272781703217,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.91172123226923,-3.298192466556407,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.92199720208365,-3.2983824666509234,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.91034236177654,-3.2967467936824097,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.92084348249116,-3.2957728904244856,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.90994737397227,-3.2955645945546856,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.9161479555947,-3.2949563078795165,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.92525129809079,-3.29328497826234,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.9191448309659,-3.2921547182572994,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.91353348267842,-3.2885994503046208,"SPLUS-n03s26",0.3022
"ZwCl1217.1-0301",184.9176915054077,-3.2877654664936387,"SPLUS-n03s26",0.3022
"WHLJ122529+004334",186.3657455174665,0.705997502427038,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36643880913886,0.7086224133606849,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36811554037124,0.708769329546385,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36742993347505,0.7086955054876648,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.3679083172505,0.7068489085125617,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36927442849074,0.7087350698617709,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.37156211485936,0.7086788072906207,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.3734911295408,0.7072992035314605,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.37072267313556,0.7068066256273137,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.3689262903913,0.714949698457892,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.3591093332447,0.7071716609403118,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.3641077111578,0.7073055687492037,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36246093290876,0.7073013505961364,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36667279187662,0.7036458623593226,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.3618437281582,0.7043540081890096,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.36423765881443,0.7052178423378945,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.37075645413742,0.7041045192562667,"SPLUS-n01s27",0.2369
"WHLJ122529+004334",186.35883346066456,0.7058777319383146,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36295922807747,0.7076985027614018,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.3619308205951,0.7075946803474945,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36178783961842,0.7043421052263762,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36667600288024,0.7036977645482517,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36432141871734,0.7053150892615884,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36567705266057,0.7059744316751159,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36783252528363,0.7068487724902713,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.3598262762399,0.7115247569085724,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36662227925578,0.708353474933398,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36988750817434,0.7138167366651844,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.3666509675968,0.711110591248834,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.36492804649058,0.7143153785372021,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.363779456777,0.7155286460848367,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.35948663450856,0.7137610513086275,"SPLUS-n02n27",0.2369
"WHLJ122529+004334",186.3637025484382,0.710173182348397,"SPLUS-n02n27",0.2369
"A1644",194.28518502734218,-17.399155010706817,"SPLUS-n14s32",0.0473
"A1644",194.28604041929225,-17.395499236220534,"SPLUS-n14s32",0.0473
"A1644",194.2840858267308,-17.396147655603045,"SPLUS-n14s32",0.0473
"A1644",194.2938252434247,-17.404477716822413,"SPLUS-n14s32",0.0473
"A1664",195.91971677310303,-24.223047391337577,"SPLUS-n19s22",0.1283
"A1664",195.91517703399148,-24.220059948456907,"SPLUS-n19s22",0.1283
"A1664",195.92494188985427,-24.222029943684642,"SPLUS-n19s22",0.1283
"A1664",195.9271674988246,-24.215637640723166,"SPLUS-n19s22",0.1283
"A1664",195.9216786784661,-24.21516405785429,"SPLUS-n19s22",0.1283
"A1664",195.92535243124829,-24.226320375076874,"SPLUS-n19s22",0.1283
"A1664",195.91728005745313,-24.215813279152563,"SPLUS-n19s22",0.1283
"WHYJ130651-233130",196.71099188533555,-23.531614692450113,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71192706552068,-23.53016072146511,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71053343162978,-23.52986202826285,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.70795106518372,-23.529659868184957,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71156337064255,-23.528907729676764,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.70909563598943,-23.52886370568661,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.7086717754977,-23.527135017456715,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.70707563282707,-23.52769373591589,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.7072100922807,-23.523730734613352,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71029851083549,-23.52599185531928,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.70984669436547,-23.522470539409767,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.7133086878526,-23.523608218842963,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71199736228002,-23.523137512683075,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.70919773943527,-23.52647169706331,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71022505449474,-23.519685734125833,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71304460508753,-23.525415017440675,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71565036577778,-23.53271279285279,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.71918319672758,-23.527721028454366,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.715997639265,-23.5281846388916,"SPLUS-n18s32",0.2973
"WHYJ130651-233130",196.7199393195262,-23.519731001129404,"SPLUS-n18s32",0.2973
"NGC5004",198.8498879547806,-16.385411915303113,"SPLUS-n13s35",0.0093
"WHLJ131916-005501",199.81601498765707,-0.9241278446549516,"SPLUS-n02s37",0.1027
"WHLJ131916-005501",199.8201523781529,-0.92005448786326,"SPLUS-n02s37",0.1027
"WHLJ131916-005501",199.82521862512564,-0.9139175181733881,"SPLUS-n02s37",0.1027
"WHLJ131916-005501",199.8152552107785,-0.9171057557011582,"SPLUS-n02s37",0.1027
"WHLJ131916-005501",199.81914745949467,-0.9170955164658249,"SPLUS-n02s37",0.1027
"WHLJ131916-005501",199.8129180116116,-0.9149313618539566,"SPLUS-n02s37",0.1027
"WHLJ131916-005499",199.81870720735918,-1.000994783144532,"SPLUS-n02s37",0.0824
"WHLJ131916-005499",199.8197565968254,-0.9953973586191687,"SPLUS-n02s37",0.0824
"XCSJ1319.6-1454",199.90789147699857,-14.919804125899349,"SPLUS-n12s36",0.19
"XCSJ1319.6-1454",199.90753976911228,-14.91753664029029,"SPLUS-n12s36",0.19
"XCSJ1319.6-1454",199.90895354659088,-14.91343960815549,"SPLUS-n12s36",0.19
"XCSJ1319.6-1454",199.9131315754323,-14.91199488284622,"SPLUS-n12s36",0.19
"XCSJ1319.6-1454",199.9063489030091,-14.914152568365472,"SPLUS-n12s36",0.19
"XCSJ1319.6-1454",199.9097787630079,-14.910201419563847,"SPLUS-n12s36",0.19
"XCSJ1319.6-1454",199.90841723056258,-14.912187027913449,"SPLUS-n12s36",0.19
"RXJ1347-1145",206.8810884253707,-11.757973656723529,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.87315426648422,-11.747209225295528,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.8815587087136,-11.747848922853613,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.87449279287426,-11.749172831916605,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.872675741328,-11.75048901169713,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.88517517787815,-11.751108322047047,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.88102041193545,-11.751331458897866,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.88276523465802,-11.752033049346712,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.8827086934889,-11.753151015279837,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.8808226059048,-11.75302969417407,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.8707722526618,-11.754297914177236,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.88323172868323,-11.755229707342712,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.8748623978727,-11.755513657694854,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.8839502834457,-11.755030180483574,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.88091616260937,-11.755380704250616,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.87765715773554,-11.75264811823219,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.87839382364712,-11.757464340659856,"SPLUS-n10s41",0.451
"RXJ1347-1145",206.876075110378,-11.760390170760866,"SPLUS-n10s41",0.451
"CL1354-0221",208.56963143462605,-2.368853498021931,"SPLUS-n03s44",0.546
"CL1354-0221",208.569358568304,-2.355402838413952,"SPLUS-n03s44",0.546
"CL1354-0221",208.57091465387688,-2.355008906125851,"SPLUS-n03s44",0.546
"CL1354-0221",208.5731381316394,-2.356842531247969,"SPLUS-n03s44",0.546
"CL1354-0221",208.56853585757275,-2.358836125328027,"SPLUS-n03s44",0.546
"CL1354-0221",208.5676314990783,-2.3604075306150727,"SPLUS-n03s44",0.546
"CL1354-0221",208.5693594326353,-2.3618978057340176,"SPLUS-n03s44",0.546
"CL1354-0221",208.57026130328194,-2.3637479958991894,"SPLUS-n03s44",0.546
"CL1354-0221",208.5757709864616,-2.3592627810822053,"SPLUS-n03s44",0.546
"CL1354-0221",208.56243282036138,-2.3635840137074537,"SPLUS-n03s44",0.546
"CL1354-0221",208.57115218149272,-2.3624383668980857,"SPLUS-n03s44",0.546
"CL1354-0221",208.57329249376141,-2.362663188777171,"SPLUS-n03s44",0.546
"CL1354-0221",208.56758971779408,-2.364412459607495,"SPLUS-n03s44",0.546
"CL1354-0221",208.57313492321782,-2.363541751573251,"SPLUS-n03s44",0.546
"CL1354-0221",208.56779315328467,-2.3658341293739347,"SPLUS-n03s44",0.546
"CL1354-0221",208.5717349518637,-2.3664672394126396,"SPLUS-n03s44",0.546
"CL1354-0221",208.5710330032216,-2.3633103885187463,"SPLUS-n03s44",0.546
"CL1354-0221",208.5648662001072,-2.3656331881997947,"SPLUS-n03s44",0.546
"CL1354-0221",208.57333952473786,-2.3664335201510633,"SPLUS-n03s44",0.546
"CL1354-0221",208.57605712992756,-2.362759364390563,"SPLUS-n03s44",0.546
"CL1354-0221",208.56438232910753,-2.361972498765173,"SPLUS-n03s44",0.546
"CL1354-0221",208.5707001213599,-2.3676770822914883,"SPLUS-n03s44",0.546
"CL1354-0221",208.57102853671014,-2.370268965537758,"SPLUS-n03s44",0.546
"ZwCl1351.8-0048",208.60747009636475,-1.0459485620535414,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.60465160764056,-1.0423916980396482,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.59320676422942,-1.0427080201893442,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.5968007099482,-1.0375037184566132,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.60010486311612,-1.037863136690796,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.59298821909084,-1.0421231501050299,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.605575660818,-1.0478268937832629,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.60326552106088,-1.047907524155491,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.59986328866043,-1.0407792109481875,"SPLUS-n02s44",0.1459
"ZwCl1351.8-0048",208.60021059448107,-1.0442921858399885,"SPLUS-n02s44",0.1459
"WHLJ145038+051744",222.65651846339506,5.288827421284998,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65900706986145,5.290160604221799,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65693747871282,5.291624385513969,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.6570386248725,5.29220442301781,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.66689884642722,5.293350799408557,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65409072179727,5.294351286165947,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65885999002646,5.2932405622132075,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.66579766525666,5.292302108125232,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65644312221042,5.294495311808298,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65535740169264,5.297645750803624,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.6643141634622,5.3013543141588935,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65466520331782,5.301715081755371,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.66050582023416,5.300199615582106,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65258012629874,5.297576770149783,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65995012194702,5.303381007258275,"SPLUS-n05n54",0.1567
"WHLJ145038+051744",222.65968814653073,5.295831355747178,"SPLUS-n05n54",0.1567
"ACTCLJ2050.5-0055",312.61768742855116,-0.9325117526025151,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6236152930149,-0.9300362101133612,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.62584545159353,-0.9280620758238921,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.62799674139353,-0.9280185554578143,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6245484154814,-0.9287838944141604,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6313408115732,-0.9297924332545824,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6230818414262,-0.927277296768438,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6238965164904,-0.9278717314389823,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.62600151480973,-0.9267547898398216,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.61710309473887,-0.9262343698316072,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6297534177046,-0.9268629337717298,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.62665840762406,-0.9252970688164062,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.62511299150833,-0.9252520336937374,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6308062280528,-0.9249544161659695,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.6250044476032,-0.9246089763476245,"STRIPE82-0105",0.622
"ACTCLJ2050.5-0055",312.62283969140253,-0.9240513545289203,"STRIPE82-0105",0.622
"A3733",315.45489590393345,-28.042218698975695,"SPLUS-s22s21",0.0382
"A3733",315.4524235696899,-28.040541565671706,"SPLUS-s22s21",0.0382
"A3733",315.4538560860141,-28.035661347850315,"SPLUS-s22s21",0.0382
"A3733",315.45833109031906,-28.034543882752498,"SPLUS-s22s21",0.0382
"A3733",315.4613150882901,-28.03653070901742,"SPLUS-s22s21",0.0382
"A3733",315.4501463169025,-28.034731165016193,"SPLUS-s22s21",0.0382
"A3733",315.44658205418745,-28.03075952184242,"SPLUS-s22s21",0.0382
"RBS1712",315.51437984051864,-24.56154125313448,"SPLUS-s19s22",0.188
"RBS1712",315.5158032257247,-24.56159497619665,"SPLUS-s19s22",0.188
"RBS1712",315.5234288469852,-24.572554283537222,"SPLUS-s19s22",0.188
"RBS1712",315.5171731711672,-24.571334451895495,"SPLUS-s19s22",0.188
"RBS1712",315.52421160192495,-24.569116981436817,"SPLUS-s19s22",0.188
"RBS1712",315.52509383641075,-24.56236059299577,"SPLUS-s19s22",0.188
"A3739",316.07883454419016,-41.35554232320818,"SPLUS-s32s43",0.1651
"A3739",316.0788370652548,-41.35697428215209,"SPLUS-s32s43",0.1651
"A3739",316.0773281908156,-41.34715010437057,"SPLUS-s32s43",0.1651
"A3739",316.08678989436373,-41.34619166205645,"SPLUS-s32s43",0.1651
"A3739",316.0797695695042,-41.348595219070724,"SPLUS-s32s43",0.1651
"A3739",316.077866975451,-41.3461856174392,"SPLUS-s32s43",0.1651
"A3739",316.08159612783,-41.35127166350377,"SPLUS-s32s43",0.1651
"A3739",316.07301129117775,-41.34941595512291,"SPLUS-s32s43",0.1651
"A3739",316.08725992582737,-41.34150959471681,"SPLUS-s32s43",0.1651
"A3739",316.0795586735114,-41.34460818984997,"SPLUS-s32s43",0.1651
"A3739",316.0797165139517,-41.35061044487934,"SPLUS-s32s43",0.1651
"A3739",316.07886807266215,-41.356954267189764,"SPLUS-s32s44",0.1651
"A3739",316.0788562054209,-41.355557586577696,"SPLUS-s32s44",0.1651
"A3739",316.0853874313551,-41.353783727924174,"SPLUS-s32s44",0.1651
"A3739",316.0874699352162,-41.352716904998026,"SPLUS-s32s44",0.1651
"A3739",316.0795608054765,-41.35060300217762,"SPLUS-s32s44",0.1651
"A3739",316.0848741497435,-41.349851843972715,"SPLUS-s32s44",0.1651
"A3739",316.0815882402791,-41.35125092226774,"SPLUS-s32s44",0.1651
"A3739",316.0773347486084,-41.34719708766903,"SPLUS-s32s44",0.1651
"A3739",316.08688304092425,-41.34621779819812,"SPLUS-s32s44",0.1651
"A3739",316.0729922935718,-41.34939666853485,"SPLUS-s32s44",0.1651
"A3739",316.0797847884459,-41.34858538124847,"SPLUS-s32s44",0.1651
"A3739",316.0749282622905,-41.349358396944545,"SPLUS-s32s44",0.1651
"A3739",316.07786169950384,-41.34616426825893,"SPLUS-s32s44",0.1651
"A3739",316.0872911814969,-41.3414993936343,"SPLUS-s32s44",0.1651
"A3739",316.0795808133164,-41.34459452918194,"SPLUS-s32s44",0.1651
"A3739",316.08386233729266,-41.35607679427991,"SPLUS-s32s43",0.1651
"A3739",316.0908177283901,-41.35514484312505,"SPLUS-s32s43",0.1651
"A3739",316.08745109702505,-41.35268478636452,"SPLUS-s32s43",0.1651
"A3739",316.0887847557548,-41.35464870177274,"SPLUS-s32s43",0.1651
"A3739",316.0932083431855,-41.35292851241324,"SPLUS-s32s43",0.1651
"A3739",316.08374704678334,-41.356100039019665,"SPLUS-s32s44",0.1651
"A3739",316.0888022078299,-41.35464650013521,"SPLUS-s32s44",0.1651
"A3739",316.0932160907982,-41.35292932324621,"SPLUS-s32s44",0.1651
"SPTCLJ2106-5844",316.5133453201248,-58.73595097944763,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.51175565345727,-58.73580975890309,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.5044145803253,-58.73295064268527,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.4871425224507,-58.73027716968926,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.4965089539128,-58.73416057747783,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.4923800683346,-58.72870591762506,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.49722529496194,-58.738481536093744,"SPLUS-s45s31",1.132
"SPTCLJ2106-5844",316.48667054513936,-58.73425264082616,"SPLUS-s45s31",1.132
"A3744",316.8098188843714,-25.439130534683812,"SPLUS-s20s23",0.0381
"A3744",316.80879675829107,-25.440999145304623,"SPLUS-s20s23",0.0381
"A3744",316.7966819632788,-25.437453216540472,"SPLUS-s20s23",0.0381
"SPTCLJ2109-4626",317.4529020122904,-46.444725716900265,"SPLUS-s36s41",0.98
"SPTCLJ2109-4626",317.4404715021959,-46.43745371015868,"SPLUS-s36s41",0.98
"SPTCLJ2109-4626",317.44655271744585,-46.43620338908337,"SPLUS-s36s41",0.98
"SPTCLJ2109-4626",317.44239325052985,-46.434368067112466,"SPLUS-s36s41",0.98
"SPTCLJ2109-4626",317.44974141690943,-46.43387669623043,"SPLUS-s36s41",0.98
"SPTCLJ2109-4626",317.44454634961636,-46.4321489251932,"SPLUS-s36s41",0.98
"RMJ2118.8+0033",319.7045232385902,0.5534810117953989,"STRIPE82-0116",0.27
"RMJ2118.8+0033",319.7011429852772,0.5527797839314604,"STRIPE82-0116",0.27
