ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member,z_offset
37.040409,0.799095,0.025016,7e-06,7499.608,2.098547,0.9533,1.561615,734.741,0,0.0025060000000000013
38.67036,0.753875,0.022171,7.6e-05,6646.699,22.784227,0.953368,1.561725,-99.392,0,-0.000338999999999999
37.351876,0.461419,0.022011,0.000333,6598.732,99.830889,0.960393,1.573233,-146.303,0,-0.0004989999999999994
38.108274,0.340204,0.020492,5e-06,6143.347,1.498962,0.960777,1.573862,-591.663,0,-0.002017999999999999
38.354779,0.43251,0.022222,1.9e-05,6661.988,5.696057,0.968728,1.586887,-84.439,0,-0.00028800000000000006
37.93075,0.293472,0.021115,1.4e-05,6330.118,4.197094,0.979213,1.604063,-409.004,0,-0.0013950000000000004
38.312924,0.389273,0.02117,7e-06,6346.606,2.098547,0.986864,1.616596,-392.878,0,-0.0013399999999999974
36.914138,0.931599,0.024702,6e-06,7405.473,1.798755,1.01314,1.659639,642.678,0,0.002192000000000003
37.391272,0.373087,0.02151,1.4e-05,6448.536,4.197094,1.016836,1.665694,-293.193,0,-0.0009999999999999974
37.060503,0.652743,0.020216,7e-06,6060.604,2.098547,1.017532,1.666833,-672.584,0,-0.0022939999999999974
37.030837,0.662211,0.024623,1.5e-05,7381.79,4.496887,1.035658,1.696526,619.516,0,0.0021130000000000003
37.078855,0.597252,0.02487,0.00019,7455.838,56.960567,1.038128,1.700573,691.935,0,0.002360000000000001
38.167169,0.26006,0.020561,6e-06,6164.033,1.798755,1.053707,1.726093,-571.433,0,-0.0019489999999999993
38.125088,0.233758,0.020665,7e-06,6195.211,2.098547,1.068106,1.749679,-540.941,0,-0.0018449999999999994
38.895205,1.617659,0.023049,0.000333,6909.916,99.830889,1.082959,1.77401,158.031,0,0.0005390000000000013
37.234265,0.370528,0.020589,4e-06,6172.427,1.19917,1.101433,1.804273,-563.223,0,-0.001920999999999999
37.227908,0.370294,0.020201,9e-06,6056.107,2.698132,1.105298,1.810604,-676.982,0,-0.0023089999999999986
36.9909,0.59408,0.02419,1e-05,7251.98,2.997925,1.108451,1.815769,492.564,0,0.001680000000000001
36.747173,1.126022,0.024467,1.3e-05,7335.022,3.897302,1.130913,1.852564,573.778,0,0.0019570000000000004
38.893696,0.66469,0.021971,1e-05,6586.74,2.997925,1.190232,1.949736,-158.031,0,-0.0005389999999999978
38.904921,0.682964,0.020904,6e-06,6266.862,1.798755,1.190779,1.950631,-470.867,0,-0.0016059999999999998
39.027875,1.553639,0.022619,7e-06,6781.006,2.098547,1.192566,1.953559,31.958,0,0.00010900000000000146
37.834678,0.063751,0.022346,7e-06,6699.162,2.098547,1.207479,1.977989,-48.084,0,-0.00016399999999999748
37.413656,0.123321,0.020195,7e-06,6054.309,2.098547,1.23445,2.02217,-678.741,0,-0.0023149999999999976
38.132584,0.057992,0.021316,5e-06,6390.376,1.498962,1.241035,2.032958,-350.072,0,-0.0011939999999999971
38.859434,2.110612,0.022001,8e-06,6595.734,2.39834,1.298358,2.126859,-149.235,0,-0.000508999999999999
38.859285,2.112992,0.022222,0.000244,6661.988,73.14936,1.299785,2.129197,-84.439,0,-0.00028800000000000006
36.742352,0.575213,0.024836,1e-06,7445.645,0.299792,1.323864,2.16864,681.966,0,0.0023260000000000017
36.7553,0.509179,0.024919,0.000333,7470.528,99.830889,1.349013,2.209838,706.301,0,0.0024090000000000014
39.096934,0.707457,0.022076,9e-06,6618.218,2.698132,1.350634,2.212493,-127.246,0,-0.00043400000000000036
39.098417,0.708528,0.021965,7e-06,6584.941,2.098547,1.351536,2.21397,-159.79,0,-0.0005450000000000003
36.505199,1.018045,0.023057,6e-06,6912.315,1.798755,1.386747,2.271651,160.376,0,0.0005470000000000023
36.798391,0.366495,0.022637,0.000333,6786.402,99.830889,1.401227,2.29537,37.235,0,0.0001270000000000021
37.907167,-0.14025,0.020414,7e-06,6119.963,2.098547,1.411505,2.312207,-614.532,0,-0.002095999999999997
